what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429620732729
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1429620735901
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1429620737822
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620742294
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620743497
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620745481
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1429620757499
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620759656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620768125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620812257
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620813835
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620815148
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620820288
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620872420
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620875499
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620886171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620898829
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620902970
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429620904376
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620906782
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620909486
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620909548
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1429620911361
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620914566
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429620914738
