what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429623190097
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429623190896
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429623554541
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429623556416
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429623905705
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429623906393
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624130771
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624131505
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624138929
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429624140913
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624145132
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624147429
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624151554
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429624153757
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429624164994
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1429624168744
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1429624174931
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429624176509
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429624183027
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1429624185417
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429624185746
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1429624191589
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1429624193933
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1429624194105
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1429624195574
