what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595752297
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595753585
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1429595756405
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1429595757101
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1429595757297
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1429595757741
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1429595758921
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1429595760881
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1429595761549
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1429595762517
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1429595764492
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1429595766184
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1429595768252
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429595777565
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595778293
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595844259
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595851590
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595852830
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595858517
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595863125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595871065
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429595872549
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429595880048
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1429595890540
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1429595892349
