what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.compatibility,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.compatibility,1429599949056
started,bundle,org.eclipse.mylyn.context.core,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.core,1429599949056
started,bundle,org.eclipse.mylyn.context.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.ui,1429599949056
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1429599949056
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1429599949060
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1429599949060
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.4.v200810151458,org.eclipse.wst.common.project.facet.core,1429599949060
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1429599949060
started,bundle,com.rational.clearcase,7.0.0.20061206A,com.rational.clearcase,1429599949060
started,bundle,com.collabnet.subversion.merge,2.2.1,com.collabnet.subversion.merge,1429599949060
started,bundle,org.tigris.subversion.clientadapter,1.6.12,org.tigris.subversion.clientadapter,1429599949060
started,bundle,org.tigris.subversion.subclipse.core,1.6.15,org.tigris.subversion.subclipse.core,1429599949060
started,bundle,org.tigris.subversion.subclipse.ui,1.6.16,org.tigris.subversion.subclipse.ui,1429599949060
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui,1429599949164
started,bundle,org.eclipse.mylyn.team.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.team.ui,1429599949192
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1429599949216
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1429599949252
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1429599949328
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,org.tigris.subversion.subclipse.tools.usage,1429599949536
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429600553584
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429600553796
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429600555396
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429600555616
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429600557821
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429600559413
