what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.ui,1428766255978
started,bundle,org.eclipse.jst.jsp.core,1.2.121.v200901290830,org.eclipse.jst.jsp.core,1428766256118
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1428766256322
started,bundle,org.eclipse.wst.xsd.core,1.1.302.v200810020300,org.eclipse.wst.xsd.core,1428766256400
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766257743
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766260712
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766262587
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766262744
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1428766267259
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1428766267712
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766276027
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766281636
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1428766282621
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1428766283511
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1428766286386
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1428766286777
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766292090
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766300217
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766309014
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1428766315529
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1428766316313
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1428766317578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1428766321203
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1428766322563
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1428766329547
