what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1429607152164
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1429607155549
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1429607159050
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429607161432
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607167749
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607169329
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607178309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607180678
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607180935
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607183960
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607190102
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607191459
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607197976
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607199224
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429607205857
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429607228768
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1429607230842
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607230943
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607232355
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607241887
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1429607256800
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1429607267854
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1429607271369
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1429607273291
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1429607281942
